Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Мощность;Characteristics:Количество режимов;Characteristics:Подробная комплектация;Characteristics:Максимальное разрешение;Characteristics:Тип процессора;Characteristics:Частота процессора;Characteristics:Дополнительная информация;Characteristics:Размер ремешка;Characteristics:Длина;Characteristics:Дисплей;Characteristics:Видеокарта;Characteristics:SIM-карта;Characteristics:SIM-карты;Characteristics:SIM-карт;Characteristics:Емкость аккумулятора;Characteristics:Тип уборки;Characteristics:Тип пылесборника;Characteristics:Объем пылесборника;Characteristics:Тип питания;Characteristics:Емкость аккумулятора в комплекте;Characteristics:Время работы от аккумулятора;Characteristics:Время зарядки аккумулятора;Characteristics:Потребляемая мощность;Characteristics:Мощность всасывания;Characteristics:Насадки в комплекте;Characteristics:Уровень шума;Characteristics:Фильтр тонкой очистки;Characteristics:Насадки;Characteristics:Минимальная частота;Characteristics:Максимальная частота;Characteristics:Суммарная мощность;Characteristics:Диаметр ВЧ-динамика;Characteristics:Количество полос АС;Characteristics:Беспроводные подключение;Characteristics:Питание;Characteristics:Стереосистема;Characteristics:Беспроводные подключения;Characteristics:Сабвуфер;Characteristics:Количество динамиков;Characteristics:ОС;Characteristics:Совместимость с ОС;Characteristics:Форма корпуса часов;Characteristics:Размер корпуса;Characteristics:Тип устройства;Characteristics:Тип акустического оформления;Characteristics:Тип крепления;Characteristics:Система активного шумоподавления;Characteristics:Тип подключения;Characteristics:Чувствительность;Characteristics:Минимальная воспроизводимая частота;Characteristics:Максимальная воспроизводимая частота;Characteristics:Размер;Characteristics:Оперативная память (RAM);Characteristics:Разрешение видеосъемки;Characteristics:Основная камера МПикс;Characteristics:Частота обновления;Characteristics:Полет;Characteristics:Камера;Characteristics:Функции;Characteristics:Управление;Characteristics:Навигационная система;Characteristics:Поддерживаемые ОС;Characteristics:Датчики;Characteristics:Видео;Characteristics:Основная камера;Characteristics:Разъем;Weight;Length;Width;Height
686380147141;;;;;Apple Watch Ultra, 49 мм, L, Оранжевый Alpine Loop / Для другой страны- Оранжевый- - Для другой страны- Оранжевый- Для другой страны;;;;0;119;;"Цвет:Оранжевый #e85703;Регион поставки:Для другой страны";;giMAgjH6YlGVivJTMf5h;909314322171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
680662487071;Apple;;;"Apple Watch;Новинки";Apple Watch Ultra, 49 мм, S, Оранжевый Alpine Loop;;;https://static.tildacdn.com/stor3535-3631-4435-b265-333039373132/31444743.png;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;EOyLRmifI8kzg63STnlO;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Текстиль;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";M (145-190);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
799099500121;;;;;Apple Watch Ultra, 49 мм, S, Оранжевый Alpine Loop / Для другой страны- Оранжевый- - Для другой страны- Оранжевый- Для другой страны;;;;0;119;;"Цвет:Оранжевый #e85703;Регион поставки:Для другой страны";;U7SbLKVjVhf0YykPLaTa;680662487071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
784495669331;Apple;;;"Apple Watch;Новинки";Apple Watch Ultra, 49 мм, L, Зеленый Alpine Loop;;;https://static.tildacdn.com/stor6532-6638-4433-a165-353737626232/39809004.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;R76C1dDYJtbvXz6TLu2O;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Текстиль;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";M (145-190);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
367838249621;;;;;Apple Watch Ultra, 49 мм, L, Зеленый Alpine Loop / Для другой страны- Зеленый- - Для другой страны- Зеленый- Для другой страны;;;;0;119;;"Цвет:Зеленый #0d3d04;Регион поставки:Для другой страны";;2gEoC62K2Ai9TL62GlKr;784495669331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
128460023581;Apple;;;Apple Watch;Apple Watch Ultra, 49 мм, S, Зеленый Alpine Loop;;;https://static.tildacdn.com/stor6532-6638-4433-a165-353737626232/39809004.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;j2DVMTJPuG7ir3PmYe6C;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Текстиль;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";M (145-190);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
479370294941;;;;;Apple Watch Ultra, 49 мм, S, Зеленый Alpine Loop / Для другой страны- Зеленый- - Для другой страны- Зеленый- Для другой страны;;;;0;119;;"Цвет:Зеленый #0d3d04;Регион поставки:Для другой страны";;spM2OrHS9RH4nSOVS2DZ;128460023581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
183686708241;Apple;;;Apple Watch;Apple Watch Ultra, 49 мм, M/L, Темно-серый Trail Loop;;;https://static.tildacdn.com/stor3561-3762-4535-b961-666266396534/19943402.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;xlpcNiXuzaTu694K4y1i;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Текстиль;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";M (145-190);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
898889357221;;;;;Apple Watch Ultra, 49 мм, M/L, Темно-серый Trail Loop / Черный / Для другой страны- Черный- - Для другой страны- Черный- Для другой страны;;;;0;119;;"Цвет:Черный #000000;Регион поставки:Для другой страны";;7kHoyrmo4KN3Vb1xflvF;183686708241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
317926100071;Apple;;;Apple Watch;Apple Watch Ultra, 49 мм, M/L, Сине-серый Trail Loop;;;https://static.tildacdn.com/stor3365-3031-4332-b732-313934633834/80686513.png;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;2EuFn6ph5Kc1OZ5DyCh5;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Нейлон;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";М/L;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
101139011421;;;;;Apple Watch Ultra, 49 мм, M/L, Сине-серый Trail Loop / Серый / Для другой страны- Серый- - Для другой страны- Серый- Для другой страны;;;;0;116;;"Цвет:Серый #8f8f8f;Регион поставки:Для другой страны";;2eEEkiHl5S3ZddbcfIMB;317926100071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
575053650171;Apple;;;Apple Watch;Apple Watch Ultra, 49 мм, M/L, Желто-бежевый Trail Loop;;;https://static.tildacdn.com/stor6261-6330-4664-b431-666639313036/58251040.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;De1hMyVnTDaUMbAtfR57;;Apple Watch Ultra;Watch OS;Титан;;;49 дюймов;;;;;;;;;;;Эластомер;;;;;;;36ч;;;;;;;S8 SiP;;;;;;;;;;;;;;;;"Водонепроницаемость 100 м, система обнаружения аварий, обнаружение падения, экстренный сигнал SOS, голосовой помощник Siri, датчик глубины; совместимость с iPhone 8 и более поздними версиями";ONESIZE (130-200);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;44;40;14
938663908391;;;;;Apple Watch Ultra, 49 мм, M/L, Желто-бежевый Trail Loop / Желтый / Для другой страны- Желтый- - Для другой страны- Желтый- Для другой страны;;;;0;123;;"Цвет:Желтый #f2ea00;Регион поставки:Для другой страны";;PputJrlyrKOIc4BLcoCf;575053650171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
838639748231;;;;Другие наушники;Samsung Galaxy Buds 2, Черный;;;https://static.tildacdn.com/stor6230-3837-4563-b438-383730653038/21119472.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;jevAtOBLT4r0vR3DhBTS;;Galaxy Buds 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.2;;;;;;;;;;;;;;;;;;;;61 мАч;;;;;;8 часов;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;0;0;0
832831732371;;;;;Samsung Galaxy Buds 2, Черный / Для другой страны- Черный- 0- Для другой страны;;;;0;123;;"Цвет:Черный #000000;Объем памяти:0;Регион поставки:Для другой страны";;Uoe2i0cDLUvJnGrodezj;838639748231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
200268667371;;;;Samsung;Samsung S22, 8/128 ГБ, Бежевый;;Samsung;https://static.tildacdn.com/stor6133-6337-4061-a465-393661323062/63887976.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;VOKmp5Se8dJX3xzhcRPN;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
620540966141;;;;;Samsung S22, 8/128 ГБ, Бежевый- Бежевый- 128-;;;;0;123;;"Цвет:Бежевый #f5ead5;Объем памяти:128";;59F1e7tNi3tFjAL9e4Df;200268667371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
900893959211;;;;Samsung;Samsung S22, 8/256ГБ, Бежевый;;Samsung;https://static.tildacdn.com/stor6133-6337-4061-a465-393661323062/63887976.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;AjO01eDU3sVjyz4gCGH7;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
312020029031;;;;;Samsung S22, 8/256ГБ, Бежевый- Бежевый- 256-;;;;0;123;;"Цвет:Бежевый #f5ead5;Объем памяти:256";;LtKGDKMlJs6skFN9DG6d;900893959211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
614743958711;;;;Samsung;Samsung S22, 8/128 ГБ, Голубой;;Samsung;https://static.tildacdn.com/stor3739-6136-4938-b834-366665346466/65381053.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;OS1XDfgFnnYM9IlIaN4p;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
212113883771;;;;;Samsung S22, 8/128 ГБ, Голубой- Голубой- 128-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:128";;BRPUoXjnbY36F6PHd010;614743958711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
947316678981;;;;Samsung;Samsung S22, 8/256ГБ, Голубой;;Samsung;https://static.tildacdn.com/stor3739-6136-4938-b834-366665346466/65381053.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;y4pgevbfSTaiO6BC9D9F;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
854601234071;;;;;Samsung S22, 8/256ГБ, Голубой- Голубой- 256-;;;;0;123;;"Цвет:Голубой #8cc7db;Объем памяти:256";;pCodLNvsuBMRmcpj7NSz;947316678981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
385852835091;;;;Samsung;Samsung S22, 8/128 ГБ, Лавандовый;;Samsung;https://static.tildacdn.com/stor6237-3663-4835-b564-336663343162/98220616.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;OcuPSy33eDg0cCnGiPC3;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
747824868171;;;;;Samsung S22, 8/128 ГБ, Лавандовый / Фиолетовый- Фиолетовый- 128-;;;;0;123;;"Цвет:Фиолетовый #dab3db;Объем памяти:128";;Ja5SGn4tgIjUNNRVya3a;385852835091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
527353700801;;;;Samsung;Samsung S22, 8/128 ГБ, Зеленый;;Samsung;https://static.tildacdn.com/stor3438-6463-4330-b330-653064666439/27489289.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;JNM5nNVsm8NFGLFY079y;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
367328725461;;;;;Samsung S22, 8/128 ГБ, Зеленый- Зеленый- 128- ;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:128;Регион поставки:";;LPH5sO6sASiMuI7RKZ2r;527353700801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
170120177761;;;;Samsung;Samsung S22, 8/256ГБ, Зеленый;;Samsung;https://static.tildacdn.com/stor3438-6463-4330-b330-653064666439/27489289.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;8V5JPjKG0rhb5O2Y94N8;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
532067766991;;;;;Samsung S22, 8/256ГБ, Зеленый- Зеленый- 256- ;;;;0;123;;"Цвет:Зеленый #0d3d04;Объем памяти:256;Регион поставки:";;FOsf8sGktjIknTMUeb1j;170120177761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
454384586221;;;;Samsung;Samsung S22, 8/256 ГБ, Лавандовый;;Samsung;https://static.tildacdn.com/stor6237-3663-4835-b564-336663343162/98220616.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;gLdK9c73ZobzE1l5P7KB;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
731382287041;;;;;Samsung S22, 8/256 ГБ, Лавандовый / Фиолетовый- Фиолетовый- 256-;;;;0;123;;"Цвет:Фиолетовый #dab3db;Объем памяти:256";;DHAVV1I3PJerdM43zeYt;454384586221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
990532492691;;;;Samsung;Samsung S22, 8/128 ГБ, Фиолетовый;;Samsung;https://static.tildacdn.com/stor6131-6135-4530-b265-353366343361/71674896.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;BjxDTNRIxoZ6oYPvZ6sl;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
312810293641;;;;;Samsung S22, 8/128 ГБ, Фиолетовый- Фиолетовый- 128- ;;;;0;123;;"Цвет:Фиолетовый #dab3db;Объем памяти:128;Регион поставки:";;AKldgZKdN0mhFxz9ZYZx;990532492691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0
585204296391;;;;Samsung;Samsung S22, 8/256 ГБ, Фиолетовый;;Samsung;https://static.tildacdn.com/stor6131-6135-4530-b265-353366343361/71674896.jpg;0;;;"product_options:[{""title"":""Цвет"",""params"":{""view"":""buttons"",""hasColor"":true,""linkImage"":false}},{""title"":""Объем памяти"",""params"":{""view"":""radio"",""hasColor"":false,""linkImage"":false}},{""title"":""Регион поставки"",""params"":{""view"":""buttons"",""hasColor"":false,""linkImage"":false}}]";;ghMN9Kb7xg5PgNZbKc9P;;Samsung S22;Android 12;Алюминий;2;(2340×1080), Full HD, Dynamic AMOLED 2X;6.1 дюйм;2340x1080;422;19.5:9;108 МП 10x F/1.80, широкоугольная 12 МП F/2.20, портретная 5 МП F/2.40, макро 5 МП F/2.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167;70;146;7
